id,title,original_title,original_language,release_date,popularity,vote_average,vote_count,adult,video,overview,budget,revenue,runtime,status,homepage,genres,production_companies,production_countries
762509,Mufasa: The Lion King,Mufasa: The Lion King,en,2024-12-18,117.0211,7.419,2050,False,False,"Mufasa, a cub lost and alone, meets a sympathetic lion named Taka, the heir to a royal bloodline. The chance meeting sets in motion an expansive journey of a group of misfits searching for their destiny.",200000000,721046090,118,Released,https://movies.disney.com/mufasa-the-lion-king,Adventure; Family; Animation,Walt Disney Pictures,United States of America
1241982,Moana 2,Moana 2,en,2024-11-21,118.6005,7.078,2313,False,False,"After receiving an unexpected call from her wayfinding ancestors, Moana journeys alongside Maui and a new crew to the far seas of Oceania and into dangerous, long-lost waters for an adventure unlike anything she's ever faced.",150000000,1059544057,100,Released,https://movies.disney.com/moana-2,Animation; Adventure; Family; Comedy,Walt Disney Pictures; Walt Disney Animation Studios; Walt Disney Animation Studios,Canada; United States of America
1189423,The Sloth Lane,The Sloth Lane,en,2024-07-25,82.9738,6.3,14,False,False,"After a terrifying storm destroys their home, a speedy sloth named Laura and her kooky family move to the big city in their rusted old food truck, Gordito, hoping to make their business a success. The family's delicious food catches the eye of a quick-witted cheetah who will stop at nothing to revive her failing fast-food business.",0,349698,90,Released,https://www.sola-media.com/films/details/the-sloth-lane.html,Animation; Family,Like A Photon Creative; Universal Pictures (Australasia); Cosmic Dino Studio; Eclectik Vision; Alceon Entertainment Partners,Australia
519182,Despicable Me 4,Despicable Me 4,en,2024-06-20,56.8347,7.048,2734,False,False,"Gru and Lucy and their girls—Margo, Edith and Agnes—welcome a new member to the Gru family, Gru Jr., who is intent on tormenting his dad. Gru also faces a new nemesis in Maxime Le Mal and his femme fatale girlfriend Valentina, forcing the family to go on the run.",100000000,969280910,94,Released,https://www.despicable.me,Animation; Family; Comedy; Science Fiction,Universal Pictures; Illumination,United States of America
1064486,Memoir of a Snail,Memoir of a Snail,en,2024-10-17,56.274,8.009,460,False,False,"Forcibly separated from her twin brother when they are orphaned, a melancholic misfit learns how to find confidence within herself amid the clutter of misfortunes and everyday life.",4350000,6780428,94,Released,http://adamelliot.com.au/,Animation; Drama; Comedy,Arenamedia; Screen Australia,Australia
823219,Flow,Straume,lv,2024-08-29,52.7955,8.195,1896,False,False,"A solitary cat, displaced by a great flood, finds refuge on a boat with various species and must navigate the challenges of adapting to a transformed world together.",3700000,17660107,85,Released,https://flowthemovie.com/,Animation; Fantasy; Adventure,Dream Well Studio; Sacrebleu Productions; Take Five; ARTE France Cinéma; RTBF,Latvia; Belgium; France
1184918,The Wild Robot,The Wild Robot,en,2024-09-12,52.5765,8.32,4843,False,False,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.",78000000,331982078,102,Released,https://www.thewildrobotmovie.com,Animation; Science Fiction; Family,DreamWorks Animation,United States of America
1297763,Batman Ninja vs. Yakuza League,ニンジャバットマン対ヤクザリーグ,ja,2025-03-17,47.0256,6.6,151,False,False,"The Batman family has returned to the present to discover that Japan has disappeared, and a giant island - Hinomoto - is now in the sky over Gotham City.  At the top sit the Yakuza, a group of superpowered individuals who reign without honor or humanity and look suspiciously like the Justice League. Now, it’s up to Batman and his allies to save Gotham!",0,0,90,Released,https://www.warnerbros.com/movies/batman-ninja-vs-yakuza-league,Animation; Action,Kamikaze Douga; Warner Bros. Japan; DC; Warner Bros. Animation,Japan; United States of America
950784,Flame of Recca: Final Burning,烈火の炎 FINAL BURNING,ja,2004-06-10,54.508,9.0,1,False,False,A retold ending based on the final few chapters of the Flame of Recca manga series.,0,0,32,Released,,Animation; Action,Pierrot,Japan
1022789,Inside Out 2,Inside Out 2,en,2024-06-11,49.0516,7.557,5797,False,False,"Teenager Riley's mind headquarters is undergoing a sudden demolition to make room for something entirely unexpected: new Emotions! Joy, Sadness, Anger, Fear and Disgust, who’ve long been running a successful operation by all accounts, aren’t sure how to feel when Anxiety shows up. And it looks like she’s not alone.",200000000,1698863816,97,Released,https://movies.disney.com/inside-out-2,Animation; Adventure; Comedy; Family,Walt Disney Pictures; Pixar,United States of America
1104845,Plankton: The Movie,Plankton: The Movie,en,2025-03-08,43.1105,6.8,95,False,False,Plankton's tangled love story with his sentient computer wife goes sideways when she takes a stand — and decides to destroy the world without him.,0,0,83,Released,https://www.netflix.com/title/81221337,Animation; Adventure; Comedy; Family; Fantasy,Nickelodeon Movies,United States of America
774370,Dog Man,Dog Man,en,2025-01-24,38.7651,7.788,233,False,False,"When a faithful police dog and his human police officer owner are injured together on the job, a harebrained but life-saving surgery fuses the two of them together and Dog Man is born. Dog Man is sworn to protect and serve—and fetch, sit and roll over. As Dog Man embraces his new identity and strives to impress his Chief, he must stop the pretty evil plots of feline supervillain Petey the Cat.",40000000,134251500,89,Released,https://www.dreamworksdogman.com,Family; Comedy; Adventure; Animation,DreamWorks Animation,United States of America
420818,The Lion King,The Lion King,en,2019-07-12,27.7733,7.111,10338,False,False,"Simba idolizes his father, King Mufasa, and takes to heart his own royal destiny. But not everyone in the kingdom celebrates the new cub's arrival. Scar, Mufasa's brother—and former heir to the throne—has plans of his own. The battle for Pride Rock is ravaged with betrayal, tragedy and drama, ultimately resulting in Simba's exile. With help from a curious pair of newfound friends, Simba will have to figure out how to grow up and take back what is rightfully his.",260000000,1662020819,118,Released,https://movies.disney.com/the-lion-king-2019,Adventure; Drama; Family; Animation,Walt Disney Pictures; Fairview Entertainment,United States of America
372058,Your Name.,君の名は。,ja,2016-08-26,30.3734,8.484,11741,False,False,"High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.",0,358000000,106,Released,https://www.funimationfilms.com/movie/yourname/,Animation; Romance; Drama,CoMix Wave Films; TOHO; KADOKAWA; jeki; AMUSE; voque ting; Lawson Entertainment,Japan
808,Shrek,Shrek,en,2001-05-18,35.0676,7.75,17639,False,False,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",60000000,488628188,90,Released,http://www.dreamworksanimation.com/shrek/,Animation; Comedy; Fantasy; Adventure; Family,Pacific Data Images; DreamWorks Animation; DreamWorks Pictures,United States of America
1147416,"Miraculous World: London, At the Edge of Time","Miraculous World : Londres, la course contre le temps",fr,2024-11-14,36.6387,7.329,255,False,False,"To save the future from a terrible fate, Marinette becomes Chronobug and teams up with Bunnyx to defeat a mysterious opponent who travels through time. Who is this new supervillain, and why are they obsessed with exposing Marinette's secret superhero identity? Marinette's only hope is to defeat her new opponent to prevent the end of Ladybug and time itself!",0,0,50,Released,,Animation; Adventure; Action; Fantasy,Zagtoon; Method Animation,France
980477,Ne Zha 2,哪吒之魔童闹海,zh,2025-01-29,33.2091,7.88,163,False,False,"Following the Tribulation, although the souls of Ne Zha and Ao Bing were preserved, their physical bodies will soon be destroyed. Tai Yi Zhen Ren plans to use the Seven Colored Lotus to reshape their physical forms, but encounters numerous difficulties. What will become of Ne Zha and Ao Bing?",80000000,2150000000,144,Released,,Animation; Fantasy; Adventure,Chengdu Coco Cartoon; Beijing Enlight Pictures; Chengdu Enlight Animation; Coloroom Pictures,China
502356,The Super Mario Bros. Movie,The Super Mario Bros. Movie,en,2023-04-05,30.2207,7.621,9647,False,False,"While working underground to fix a water main, Brooklyn plumbers—and brothers—Mario and Luigi are transported down a mysterious pipe and wander into a magical new world. But when the brothers are separated, Mario embarks on an epic quest to find Luigi.",100000000,1362000000,93,Released,https://www.uphe.com/movies/the-super-mario-bros-movie,Family; Comedy; Adventure; Animation,Universal Pictures; Illumination; Nintendo,Japan; United States of America
1103432,Bloody Escape: Bats out of Hell,BLOODY ESCAPE -地獄の逃走劇-,ja,2024-01-05,26.995,5.333,3,False,False,"After being turned into a cyborg, Kisaragi faces pursuit from vampires and vengeful yakuza.",0,0,98,Released,https://www.crunchyroll.com/series/G4PH0WJNG/bloody-escape-bats-out-of-hell,Animation; Action; Science Fiction,slowcurve; Polygon Pictures; GAGA Corporation,Japan
862,Toy Story,Toy Story,en,1995-11-22,30.5618,7.968,18795,False,False,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",30000000,394436586,81,Released,http://toystory.disney.com/toy-story,Animation; Adventure; Family; Comedy,Pixar,United States of America
1452267,Cocoon: Aru Natsu no Shoujo-tachi yori,cocoon～ある夏の少女たちより～,ja,2025-03-30,23.5514,5.667,3,False,False,"San and Mayu are two schoolgirls living in Okinawa during the closing months of the Pacific War. Together with their classmates, the two friends are drafted into the war effort as nurses for wounded soldiers. When ordered to die for their country, the remaining members of the group escape only to face the harsh environment of a tropical paradise that has become a hellish battlefield.",0,0,60,Released,,Animation; Drama; War,Sasayuri; NHK Enterprises; NHK,Japan
1357633,Solo Leveling -ReAwakening-,俺だけレベルアップな件 -ReAwakening-,ja,2024-11-26,30.2284,7.0,185,False,False,"Over a decade after 'gates' connecting worlds appeared, awakening 'hunters' with superpowers, weakest hunter Sung Jinwoo encounters a double dungeon and accepts a mysterious quest, becoming the only one able to level up, changing his fate. A catch-up recap of the first season coupled with an exclusive sneak peek of the first two episodes of the highly anticipated second season in one momentous theatrical fan experience.",0,6331827,116,Released,https://www.sololevelingreawakening.com,Action; Adventure; Fantasy; Animation,Aniplex; A-1 Pictures,Japan
21032,Balto,Balto,en,1995-12-22,21.6834,7.306,2071,False,False,"An outcast half-wolf risks his life to prevent a deadly epidemic from ravaging Nome, Alaska.",31000000,11348324,78,Released,,Family; Animation; Adventure,Amblin Entertainment; Amblimation; Universal Pictures,United States of America
569094,Spider-Man: Across the Spider-Verse,Spider-Man: Across the Spider-Verse,en,2023-05-31,28.8212,8.343,7526,False,False,"After reuniting with Gwen Stacy, Brooklyn’s full-time, friendly neighborhood Spider-Man is catapulted across the Multiverse, where he encounters the Spider Society, a team of Spider-People charged with protecting the Multiverse’s very existence. But when the heroes clash on how to handle a new threat, Miles finds himself pitted against the other Spiders and must set out on his own to save those he loves most.",100000000,690897910,140,Released,https://www.sonypictures.com/movies/spidermanacrossthespiderverse,Animation; Action; Adventure; Science Fiction,Columbia Pictures; Sony Pictures Animation; Lord Miller; Pascal Pictures; Arad Productions; Marvel Entertainment,United States of America
839033,The Lord of the Rings: The War of the Rohirrim,The Lord of the Rings: The War of the Rohirrim,en,2024-12-05,26.5651,6.7,567,False,False,"A sudden attack by Wulf, a clever and traitorous lord of Rohan seeking vengeance for the death of his father, forces Helm Hammerhand, the King of Rohan, and his people to make a daring last stand in the ancient stronghold of the Hornburg.",30000000,19958572,134,Released,https://www.lotrthewaroftherohirrim.com/,Animation; Fantasy; Adventure; Action,New Line Cinema; Warner Bros. Animation; Sola Entertainment; Middle-earth Enterprises; WingNut Films; Domain Entertainment,Japan; New Zealand; United States of America
8587,The Lion King,The Lion King,en,1994-06-15,27.3559,8.3,18721,False,False,"Young lion prince Simba, eager to one day become king of the Pride Lands, grows up under the watchful eye of his father Mufasa; all the while his villainous uncle Scar conspires to take the throne for himself. Amid betrayal and tragedy, Simba must confront his past and find his rightful place in the Circle of Life.",45000000,763455561,89,Released,http://movies.disney.com/the-lion-king,Family; Animation; Drama,Walt Disney Pictures; Walt Disney Feature Animation,United States of America
748783,The Garfield Movie,The Garfield Movie,en,2024-04-30,27.4758,7.067,1256,False,False,"Garfield, the world-famous, Monday-hating, lasagna-loving indoor cat, is about to have a wild outdoor adventure! After an unexpected reunion with his long-lost father – scruffy street cat Vic – Garfield and his canine friend Odie are forced from their perfectly pampered life into joining Vic in a hilarious, high-stakes heist.",60000000,254907482,100,Released,https://www.thegarfield-movie.com/,Family; Comedy; Adventure; Animation,Alcon Entertainment; DNEG; Wayfarer Studios; One Cool Group; Stage 6 Films; Andrews McMeel Entertainment; John Cohen Productions,Hong Kong; United Kingdom; United States of America
1021679,The Rose of Versailles,ベルサイユのばら,ja,2025-01-31,27.1733,7.682,11,False,False,"In an age of revolution, Marie Antoinette and her protector Oscar François de Jarjayes face tough choices as women growing into their distinct roles.",0,1489577,113,Released,https://www.netflix.com/title/81177638,Animation; Romance; Drama; History,MAPPA; avex pictures; Shueisha,Japan
940551,Migration,Migration,en,2023-12-06,25.7212,7.393,1994,False,False,"After a migrating duck family alights on their pond with thrilling tales of far-flung places, the Mallard family embarks on a family road trip, from New England, to New York City, to tropical Jamaica.",72000000,298776052,83,Released,https://www.migration.movie,Animation; Adventure; Comedy; Family,Universal Pictures; Illumination,United States of America
698687,Transformers One,Transformers One,en,2024-09-11,25.5056,8.099,1213,False,False,"The untold origin story of Optimus Prime and Megatron, better known as sworn enemies, but once were friends bonded like brothers who changed the fate of Cybertron forever.",75000000,128888103,104,Released,https://www.transformersmovie.com,Animation; Science Fiction; Adventure; Family,Paramount Animation; di Bonaventura Pictures; DeSanto/Murphy Productions; Bay Films; New Republic Pictures; Hasbro Entertainment,United States of America
14836,Coraline,Coraline,en,2009-02-05,26.5783,7.892,8359,False,False,"Wandering her rambling old house in her boring new town, 11-year-old Coraline discovers a hidden door to a strangely idealized version of her life. In order to stay in the fantasy, she must make a frighteningly real sacrifice.",60000000,185860104,100,Released,http://coraline.com/,Animation; Family; Fantasy,Laika; Pandemonium; Pandemonium,United States of America
585,"Monsters, Inc.","Monsters, Inc.",en,2001-11-01,25.9578,7.843,18814,False,False,"Lovable Sulley and his wisecracking sidekick Mike Wazowski are the top scare team at Monsters, Inc., the scream-processing factory in Monstropolis. When a little girl named Boo wanders into their world, it's the monsters who are scared silly, and it's up to Sulley and Mike to keep her out of sight and get her back home.",115000000,579700000,92,Released,http://movies.disney.com/monsters-inc,Animation; Comedy; Family,Pixar,United States of America
568124,Encanto,Encanto,en,2021-10-13,23.7235,7.6,9699,False,False,"The tale of an extraordinary family, the Madrigals, who live hidden in the mountains of Colombia, in a magical house, in a vibrant town, in a wondrous, charmed place called an Encanto. The magic of the Encanto has blessed every child in the family—every child except one, Mirabel. But when she discovers that the magic surrounding the Encanto is in danger, Mirabel decides that she, the only ordinary Madrigal, might just be her exceptional family's last hope.",135000000,261289554,102,Released,https://movies.disney.com/encanto,Animation; Comedy; Family; Fantasy,Walt Disney Animation Studios; Walt Disney Pictures,United States of America
38757,Tangled,Tangled,en,2010-11-24,24.1488,7.607,11728,False,False,"Feisty teenager Rapunzel, who has long and magical hair, wants to go and see sky lanterns on her eighteenth birthday, but she's bound to a tower by her overprotective mother. She strikes a deal with Flynn Rider, a charming wanted thief, and the duo set off on an action-packed escapade.",260000000,592461732,100,Released,http://disney.go.com/disneypictures/tangled/,Animation; Family; Adventure,Walt Disney Animation Studios; Walt Disney Pictures,United States of America
870360,The Day the Earth Blew Up: A Looney Tunes Movie,The Day the Earth Blew Up: A Looney Tunes Movie,en,2024-08-01,21.1205,7.5,71,False,False,"Porky and Daffy, the classic animated odd couple, turn into unlikely heroes when their antics at the local bubble gum factory uncover a secret alien mind control plot. Against all odds, the two are determined to save their town (and the world!)...that is if they don't drive each other crazy in the process.",15000000,12641938,91,Released,https://gfmanimation.com/films/the-day-the-earth-blew-up,Family; Comedy; Adventure; Animation; Science Fiction,Warner Bros. Animation,United States of America
508883,The Boy and the Heron,君たちはどう生きるか,ja,2023-07-14,21.0863,7.452,2158,False,False,"While the Second World War rages, the teenage Mahito, haunted by his mother's tragic death, is relocated from Tokyo to the serene rural home of his new stepmother Natsuko, a woman who bears a striking resemblance to the boy's mother. As he tries to adjust, this strange new world grows even stranger following the appearance of a persistent gray heron, who perplexes and bedevils Mahito, dubbing him the ""long-awaited one.""",50000000,294200000,124,Released,https://gkids.com/films/the-boy-and-the-heron/,Animation; Adventure; Fantasy; Family; Drama,Studio Ghibli,Japan
269149,Zootopia,Zootopia,en,2016-02-11,23.0994,7.748,16659,False,False,"Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.",150000000,1023784195,109,Released,http://movies.disney.com/zootopia,Animation; Adventure; Family; Comedy,Walt Disney Animation Studios; Walt Disney Pictures,United States of America
809,Shrek 2,Shrek 2,en,2004-05-19,21.8952,7.292,12646,False,False,"Shrek, Fiona, and Donkey set off to Far, Far Away to meet Fiona's mother and father, the Queen and King. But not everyone is happily ever after. Shrek and the King find it difficult to get along, and there's tension in the marriage. The Fairy Godmother discovers that Fiona has married Shrek instead of her son Prince Charming and plots to destroy their marriage.",150000000,935454538,92,Released,http://www.shrek2.com/,Animation; Family; Comedy; Fantasy; Adventure,DreamWorks Animation; Pacific Data Images,United States of America
1011985,Kung Fu Panda 4,Kung Fu Panda 4,en,2024-03-02,23.0515,7.07,3056,False,False,"Po is gearing up to become the spiritual leader of his Valley of Peace, but also needs someone to take his place as Dragon Warrior. As such, he will train a new kung fu practitioner for the spot and will encounter a villain called the Chameleon who conjures villains from the past.",80000000,548040835,94,Released,https://www.dreamworks.com/movies/kung-fu-panda-4,Animation; Family; Action; Comedy; Adventure; Fantasy,DreamWorks Animation,United States of America
1333100,Attack on Titan: THE LAST ATTACK,劇場版「進撃の巨人」完結編 THE LAST ATTACK,ja,2024-11-08,22.2022,8.6,48,False,False,"A colossal-sized omnibus film bringing together the last two episodes of Attack on Titan in the franchise's first-ever theatrical experience. After venturing beyond the walls and separated from his comrades, Eren finds himself inspired by this new truth and plots the ""Rumbling,"" a terrifying plan to eradicate every living thing in the world. With the fate of the world hanging in the balance, a motley crew of Eren's former comrades and enemies scramble to halt his deadly mission. The only question is, can they stop him?",0,19791639,145,Released,,Animation; Action; Adventure; Fantasy,MAPPA; Pony Canyon,Japan
82702,How to Train Your Dragon 2,How to Train Your Dragon 2,en,2014-06-05,20.7449,7.673,9800,False,False,"Five years have passed since Hiccup and Toothless united the dragons and Vikings of Berk. Now, they spend their time charting unmapped territories. During one of their adventures, the pair discover a secret cave that houses hundreds of wild dragons -- and a mysterious dragon rider. Hiccup and Toothless find themselves at the center of a battle to protect Berk from a power-hungry warrior.",145000000,621537519,102,Released,http://howtotrainyourdragon.com,Fantasy; Action; Adventure; Animation; Comedy; Family,DreamWorks Animation,United States of America
4935,Howl's Moving Castle,ハウルの動く城,ja,2004-09-09,20.2929,8.397,10272,False,False,"Sophie, a young milliner, is turned into an elderly woman by a witch who enters her shop and curses her. She encounters a wizard named Howl and gets caught up in his resistance to fighting for the king.",24000000,236049757,119,Released,,Fantasy; Animation; Adventure,Studio Ghibli; dentsu Music and Entertainment; Mitsubishi; Nippon Television Network Corporation; TFC; Tokuma Shoten; d-rights,Japan
150540,Inside Out,Inside Out,en,2015-06-17,22.7773,7.911,22467,False,False,"When 11-year-old Riley moves to a new city, her Emotions team up to help her through the transition. Joy, Fear, Anger, Disgust and Sadness work together, but when Joy and Sadness get lost, they must journey through unfamiliar places to get back home.",175000000,857611174,95,Released,http://movies.disney.com/inside-out,Animation; Family; Adventure; Drama; Comedy,Pixar; Walt Disney Pictures,United States of America
